,STATION,NAME,DATE,LATITUDE,LONGITUDE,EMNT
11,USC00401795,"CLARKSVILLE NUMBER 2, TN US",2014,36.4975,-87.33556,-17.2
12,USC00401795,"CLARKSVILLE NUMBER 2, TN US",2015,36.4975,-87.33556,-16.1
13,USC00401795,"CLARKSVILLE NUMBER 2, TN US",2019,36.4975,-87.33556,-10.6
114,USC00401790,"CLARKSVILLE SEWAGE PLANT, TN US",2018,36.5471,-87.3353,-16.7
115,USC00401790,"CLARKSVILLE SEWAGE PLANT, TN US",2019,36.5471,-87.3353,-11.1
59,USC00401808,"CLEVELAND FILTER PLANT, TN US",2014,35.2191,-84.7916,-18.9
60,USC00401808,"CLEVELAND FILTER PLANT, TN US",2015,35.2191,-84.7916,-15.6
61,USC00401808,"CLEVELAND FILTER PLANT, TN US",2016,35.2191,-84.7916,-11.1
62,USC00401808,"CLEVELAND FILTER PLANT, TN US",2017,35.2191,-84.7916,-12.8
63,USC00401808,"CLEVELAND FILTER PLANT, TN US",2018,35.2191,-84.7916,-13.9
64,USC00401808,"CLEVELAND FILTER PLANT, TN US",2019,35.2191,-84.7916,-8.9
15,USC00401887,"COALMONT, TN US",2014,35.3684,-85.7014,-22.2
16,USC00401887,"COALMONT, TN US",2015,35.3684,-85.7014,-20.0
17,USC00401887,"COALMONT, TN US",2016,35.3684,-85.7014,-15.0
19,USC00401887,"COALMONT, TN US",2018,35.3684,-85.7014,-18.9
20,USC00401887,"COALMONT, TN US",2019,35.3684,-85.7014,-11.7
58,USC00401957,"COLUMBIA 3 WNW, TN US",2014,35.6381,-87.0864,-17.8
59,USC00401957,"COLUMBIA 3 WNW, TN US",2015,35.6381,-87.0864,-16.7
60,USC00401957,"COLUMBIA 3 WNW, TN US",2016,35.6381,-87.0864,-11.7
61,USC00401957,"COLUMBIA 3 WNW, TN US",2017,35.6381,-87.0864,-15.6
62,USC00401957,"COLUMBIA 3 WNW, TN US",2018,35.6381,-87.0864,-17.2
90,USC00402009,"COOKEVILLE, TN US",2014,36.1075,-85.5033,-19.4
91,USC00402009,"COOKEVILLE, TN US",2015,36.1075,-85.5033,-19.4
92,USC00402009,"COOKEVILLE, TN US",2016,36.1075,-85.5033,-15.0
93,USC00402009,"COOKEVILLE, TN US",2017,36.1075,-85.5033,-13.9
94,USC00402009,"COOKEVILLE, TN US",2018,36.1075,-85.5033,-18.3
95,USC00402009,"COOKEVILLE, TN US",2019,36.1075,-85.5033,-10.0
115,USC00402108,"COVINGTON 3 SW, TN US",2014,35.5497,-89.7,-16.7
116,USC00402108,"COVINGTON 3 SW, TN US",2015,35.5497,-89.7,-15.6
117,USC00402108,"COVINGTON 3 SW, TN US",2016,35.5497,-89.7,-11.1
118,USC00402108,"COVINGTON 3 SW, TN US",2017,35.5497,-89.7,-14.4
97,USC00402202,"CROSSVILLE EXPERIMENTAL STATION, TN US",2014,36.0148,-85.1313,-20.6
101,USC00402202,"CROSSVILLE EXPERIMENTAL STATION, TN US",2018,36.0148,-85.1313,-19.4
102,USC00402202,"CROSSVILLE EXPERIMENTAL STATION, TN US",2019,36.0148,-85.1313,-11.1
16,USC00402388,"DECATUR 7 NE, TN US",2014,35.6394,-84.665,-19.4
17,USC00402388,"DECATUR 7 NE, TN US",2015,35.6394,-84.665,-17.2
18,USC00402388,"DECATUR 7 NE, TN US",2016,35.6394,-84.665,-12.8
19,USC00402388,"DECATUR 7 NE, TN US",2017,35.6394,-84.665,-13.9
20,USC00402388,"DECATUR 7 NE, TN US",2018,35.6394,-84.665,-15.6
21,USC00402388,"DECATUR 7 NE, TN US",2019,35.6394,-84.665,-9.4
4,USC00402390,"DECATURVILLE, TN US",2014,35.5952,-88.1175,-18.9
5,USC00402390,"DECATURVILLE, TN US",2015,35.5952,-88.1175,-17.8
6,USC00402390,"DECATURVILLE, TN US",2016,35.5952,-88.1175,-12.8
7,USC00402390,"DECATURVILLE, TN US",2017,35.5952,-88.1175,-16.1
8,USC00402390,"DECATURVILLE, TN US",2018,35.5952,-88.1175,-17.8
9,USC00402390,"DECATURVILLE, TN US",2019,35.5952,-88.1175,-12.2
59,USC00402360,"DAYTON 2 SE, TN US",2017,35.4721,-84.9957,-12.8
60,USC00402360,"DAYTON 2 SE, TN US",2018,35.4721,-84.9957,-15.6
61,USC00402360,"DAYTON 2 SE, TN US",2019,35.4721,-84.9957,-10.0
107,USC00402489,"DICKSON, TN US",2016,36.0749,-87.3959,-17.2
5,USC00402583,"DOVER, TN US",2014,36.4933,-87.7946,-18.9
23,USC00402680,"DYERSBURG, TN US",2014,35.9986,-89.40899999999999,-16.7
25,USC00402680,"DYERSBURG, TN US",2017,35.9986,-89.40899999999999,-13.3
26,USC00402680,"DYERSBURG, TN US",2018,35.9986,-89.40899999999999,-19.4
82,USC00402806,"ELIZABETHTON, TN US",2017,36.354,-82.2486,-15.6
83,USC00402806,"ELIZABETHTON, TN US",2018,36.354,-82.2486,-17.8
84,USC00402806,"ELIZABETHTON, TN US",2019,36.354,-82.2486,-13.3
33,USC00402934,"ERWIN 1 W, TN US",2014,36.1422,-82.4261,-19.4
34,USC00402934,"ERWIN 1 W, TN US",2015,36.1422,-82.4261,-20.6
35,USC00402934,"ERWIN 1 W, TN US",2016,36.1422,-82.4261,-12.8
36,USC00402934,"ERWIN 1 W, TN US",2017,36.1422,-82.4261,-13.9
37,USC00402934,"ERWIN 1 W, TN US",2018,36.1422,-82.4261,-16.7
38,USC00402934,"ERWIN 1 W, TN US",2019,36.1422,-82.4261,-13.3
12,USC00402989,"FAIRVIEW BOWIE NAT CTR, TN US",2014,35.96889,-87.13639,-18.9
13,USC00402989,"FAIRVIEW BOWIE NAT CTR, TN US",2015,35.96889,-87.13639,-16.7
14,USC00402989,"FAIRVIEW BOWIE NAT CTR, TN US",2016,35.96889,-87.13639,-12.8
15,USC00402989,"FAIRVIEW BOWIE NAT CTR, TN US",2017,35.96889,-87.13639,-15.6
16,USC00402989,"FAIRVIEW BOWIE NAT CTR, TN US",2018,35.96889,-87.13639,-17.2
17,USC00402989,"FAIRVIEW BOWIE NAT CTR, TN US",2019,35.96889,-87.13639,-11.1
74,USC00403074,"FAYETTEVILLE WATER PLANT, TN US",2014,35.1342,-86.5419,-17.2
75,USC00403074,"FAYETTEVILLE WATER PLANT, TN US",2015,35.1342,-86.5419,-16.1
76,USC00403074,"FAYETTEVILLE WATER PLANT, TN US",2016,35.1342,-86.5419,-10.6
77,USC00403074,"FAYETTEVILLE WATER PLANT, TN US",2017,35.1342,-86.5419,-14.4
78,USC00403074,"FAYETTEVILLE WATER PLANT, TN US",2018,35.1342,-86.5419,-16.1
79,USC00403074,"FAYETTEVILLE WATER PLANT, TN US",2019,35.1342,-86.5419,-10.0
111,USC00403280,"FRANKLIN SEWAGE PLANT, TN US",2014,35.9417,-86.8685,-18.3
112,USC00403280,"FRANKLIN SEWAGE PLANT, TN US",2015,35.9417,-86.8685,-17.2
113,USC00403280,"FRANKLIN SEWAGE PLANT, TN US",2016,35.9417,-86.8685,-15.6
114,USC00403280,"FRANKLIN SEWAGE PLANT, TN US",2017,35.9417,-86.8685,-13.9
115,USC00403280,"FRANKLIN SEWAGE PLANT, TN US",2018,35.9417,-86.8685,-15.6
116,USC00403280,"FRANKLIN SEWAGE PLANT, TN US",2019,35.9417,-86.8685,-10.0
14,USC00403447,"GERMANTOWN 4 SE, TN US",2014,35.0761,-89.743,-15.0
15,USC00403447,"GERMANTOWN 4 SE, TN US",2015,35.0761,-89.743,-14.4
16,USC00403447,"GERMANTOWN 4 SE, TN US",2016,35.0761,-89.743,-10.0
17,USC00403447,"GERMANTOWN 4 SE, TN US",2017,35.0761,-89.743,-12.8
18,USC00403447,"GERMANTOWN 4 SE, TN US",2018,35.0761,-89.743,-15.0
19,USC00403447,"GERMANTOWN 4 SE, TN US",2019,35.0761,-89.743,-10.0
12,USC00403465,"GLADEVILLE, TN US",2014,36.065,-86.4175,-21.1
13,USC00403465,"GLADEVILLE, TN US",2015,36.065,-86.4175,-22.2
14,USC00403465,"GLADEVILLE, TN US",2016,36.065,-86.4175,-17.2
15,USC00403465,"GLADEVILLE, TN US",2017,36.065,-86.4175,-18.3
16,USC00403465,"GLADEVILLE, TN US",2018,36.065,-86.4175,-18.9
78,USC00403420,"GATLINBURG 2 SW, TN US",2014,35.6878,-83.5373,-18.3
79,USC00403420,"GATLINBURG 2 SW, TN US",2015,35.6878,-83.5373,-18.9
80,USC00403420,"GATLINBURG 2 SW, TN US",2016,35.6878,-83.5373,-12.2
81,USC00403420,"GATLINBURG 2 SW, TN US",2017,35.6878,-83.5373,-16.7
82,USC00403420,"GATLINBURG 2 SW, TN US",2018,35.6878,-83.5373,-16.1
83,USC00403420,"GATLINBURG 2 SW, TN US",2019,35.6878,-83.5373,-11.1
93,USC00403679,"GREENEVILLE EXPERIMENTAL STATION, TN US",2014,36.1056,-82.8436,-21.7
94,USC00403679,"GREENEVILLE EXPERIMENTAL STATION, TN US",2015,36.1056,-82.8436,-21.1
96,USC00403679,"GREENEVILLE EXPERIMENTAL STATION, TN US",2017,36.1056,-82.8436,-18.9
97,USC00403679,"GREENEVILLE EXPERIMENTAL STATION, TN US",2018,36.1056,-82.8436,-17.2
98,USC00403679,"GREENEVILLE EXPERIMENTAL STATION, TN US",2019,36.1056,-82.8436,-12.2
11,USC00404033,"HENDERSON 4 W, TN US",2014,35.4442,-88.7244,-18.3
12,USC00404033,"HENDERSON 4 W, TN US",2015,35.4442,-88.7244,-16.7
13,USC00404033,"HENDERSON 4 W, TN US",2016,35.4442,-88.7244,-11.1
14,USC00404033,"HENDERSON 4 W, TN US",2017,35.4442,-88.7244,-16.1
15,USC00404033,"HENDERSON 4 W, TN US",2018,35.4442,-88.7244,-17.8
52,USC00404417,"HUNTINGDON WATER PLA, TN US",2014,36.0027,-88.4252,-16.1
53,USC00404417,"HUNTINGDON WATER PLA, TN US",2015,36.0027,-88.4252,-15.0
54,USC00404417,"HUNTINGDON WATER PLA, TN US",2016,36.0027,-88.4252,-11.1
57,USC00404417,"HUNTINGDON WATER PLA, TN US",2019,36.0027,-88.4252,-10.6
7,USC00404567,"JACKSON 4 SE, TN US",2014,35.5501,-88.71700000000001,-17.2
8,USC00404567,"JACKSON 4 SE, TN US",2015,35.5501,-88.71700000000001,-16.7
11,USC00404568,"JACKSON 4 NE, TN US",2014,35.7103,-88.8223,-16.7
12,USC00404568,"JACKSON 4 NE, TN US",2015,35.7103,-88.8223,-16.1
13,USC00404568,"JACKSON 4 NE, TN US",2016,35.7103,-88.8223,-11.1
14,USC00404568,"JACKSON 4 NE, TN US",2017,35.7103,-88.8223,-15.0
15,USC00404568,"JACKSON 4 NE, TN US",2018,35.7103,-88.8223,-17.2
16,USC00404568,"JACKSON 4 NE, TN US",2019,35.7103,-88.8223,-11.1
55,USC00404223,"HOHENWALD, TN US",2014,35.5567,-87.5414,-17.2
56,USC00404223,"HOHENWALD, TN US",2015,35.5567,-87.5414,-17.2
58,USC00404223,"HOHENWALD, TN US",2017,35.5567,-87.5414,-15.6
61,USC00404590,"JAMESTOWN, TN US",2019,36.4259,-84.94200000000001,-12.8
110,USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",2014,35.6213,-88.8456,-16.7
111,USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",2015,35.6213,-88.8456,-16.1
112,USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",2016,35.6213,-88.8456,-12.2
113,USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",2017,35.6213,-88.8456,-15.0
114,USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",2018,35.6213,-88.8456,-16.7
115,USC00404561,"JACKSON EXPERIMENTAL STATION, TN US",2019,35.6213,-88.8456,-10.6
6,USC00404666,"JOHNSON CITY 2, TN US",2017,36.3471,-82.3459,-13.3
83,USC00404858,"KINGSPORT, TN US",2014,36.5194,-82.5275,-18.3
84,USC00404858,"KINGSPORT, TN US",2015,36.5194,-82.5275,-21.1
85,USC00404858,"KINGSPORT, TN US",2016,36.5194,-82.5275,-11.1
86,USC00404858,"KINGSPORT, TN US",2017,36.5194,-82.5275,-11.7
87,USC00404858,"KINGSPORT, TN US",2018,36.5194,-82.5275,-16.1
88,USC00404858,"KINGSPORT, TN US",2019,36.5194,-82.5275,-13.3
72,USC00404876,"KINGSTON SPRINGS, TN US",2014,36.10333,-87.11528,-18.3
41,USC00404946,"KNOXVILLE EXPERIMENTAL STATION, TN US",2015,35.8984,-83.9569,-18.3
43,USC00404946,"KNOXVILLE EXPERIMENTAL STATION, TN US",2017,35.8984,-83.9569,-16.1
44,USC00404946,"KNOXVILLE EXPERIMENTAL STATION, TN US",2018,35.8984,-83.9569,-14.4
45,USC00404946,"KNOXVILLE EXPERIMENTAL STATION, TN US",2019,35.8984,-83.9569,-11.7
117,USC00404871,"KINGSTON, TN US",2014,35.8572,-84.5281,-17.8
118,USC00404871,"KINGSTON, TN US",2015,35.8572,-84.5281,-16.1
120,USC00404871,"KINGSTON, TN US",2017,35.8572,-84.5281,-12.8
121,USC00404871,"KINGSTON, TN US",2018,35.8572,-84.5281,-14.4
122,USC00404871,"KINGSTON, TN US",2019,35.8572,-84.5281,-10.0
58,USC00405089,"LAWRENCEBURG FILTER PLANT, TN US",2014,35.2436,-87.3508,-16.7
59,USC00405089,"LAWRENCEBURG FILTER PLANT, TN US",2019,35.2436,-87.3508,-10.0
79,USC00405108,"LEBANON, TN US",2017,36.2291,-86.318,-14.4
80,USC00405108,"LEBANON, TN US",2018,36.2291,-86.318,-16.1
81,USC00405108,"LEBANON, TN US",2019,36.2291,-86.318,-9.4
49,USC00405158,"LENOIR CITY, TN US",2014,35.7875,-84.2622,-19.4
50,USC00405158,"LENOIR CITY, TN US",2015,35.7875,-84.2622,-16.1
51,USC00405158,"LENOIR CITY, TN US",2016,35.7875,-84.2622,-10.6
52,USC00405158,"LENOIR CITY, TN US",2017,35.7875,-84.2622,-13.3
53,USC00405158,"LENOIR CITY, TN US",2018,35.7875,-84.2622,-15.0
54,USC00405158,"LENOIR CITY, TN US",2019,35.7875,-84.2622,-10.0
47,USC00405210,"LEXINGTON, TN US",2014,35.6502,-88.3904,-17.2
48,USC00405210,"LEXINGTON, TN US",2015,35.6502,-88.3904,-15.6
49,USC00405210,"LEXINGTON, TN US",2016,35.6502,-88.3904,-11.1
114,USC00405187,"LEWISBURG EXPERIMENTAL STATION, TN US",2014,35.414,-86.8086,-19.4
116,USC00405187,"LEWISBURG EXPERIMENTAL STATION, TN US",2016,35.414,-86.8086,-12.8
118,USC00405187,"LEWISBURG EXPERIMENTAL STATION, TN US",2018,35.414,-86.8086,-16.7
119,USC00405187,"LEWISBURG EXPERIMENTAL STATION, TN US",2019,35.414,-86.8086,-11.1
44,USC00405278,"LINDEN WATER PLANT, TN US",2018,35.6047,-87.8408,-16.7
45,USC00405278,"LINDEN WATER PLANT, TN US",2019,35.6047,-87.8408,-12.8
50,USC00405332,"LIVINGSTON RADIO WLIV, TN US",2017,36.3776,-85.3365,-14.4
51,USC00405332,"LIVINGSTON RADIO WLIV, TN US",2018,36.3776,-85.3365,-18.3
52,USC00405332,"LIVINGSTON RADIO WLIV, TN US",2019,36.3776,-85.3365,-9.4
18,USC00405431,"LOOKOUT MTN POINT PARK, TN US",2015,35.0097,-85.3444,-17.2
19,USC00405431,"LOOKOUT MTN POINT PARK, TN US",2016,35.0097,-85.3444,-11.7
20,USC00405431,"LOOKOUT MTN POINT PARK, TN US",2017,35.0097,-85.3444,-12.8
28,USC00405525,"LYNCHBURG, TN US",2014,35.2983,-86.3631,-18.3
29,USC00405525,"LYNCHBURG, TN US",2015,35.2983,-86.3631,-17.2
30,USC00405525,"LYNCHBURG, TN US",2016,35.2983,-86.3631,-13.3
31,USC00405525,"LYNCHBURG, TN US",2017,35.2983,-86.3631,-15.6
32,USC00405525,"LYNCHBURG, TN US",2018,35.2983,-86.3631,-16.1
33,USC00405525,"LYNCHBURG, TN US",2019,35.2983,-86.3631,-10.0
13,USC00405595,"MANCHESTER NUMBER 2, TN US",2016,35.51583,-86.0875,-13.9
23,USC00405956,"MEMPHIS WEATHER FORECAST OFFICE, TN US",2014,35.1298,-89.8037,-15.0
24,USC00405956,"MEMPHIS WEATHER FORECAST OFFICE, TN US",2015,35.1298,-89.8037,-13.9
25,USC00405956,"MEMPHIS WEATHER FORECAST OFFICE, TN US",2016,35.1298,-89.8037,-9.4
26,USC00405956,"MEMPHIS WEATHER FORECAST OFFICE, TN US",2017,35.1298,-89.8037,-11.7
27,USC00405956,"MEMPHIS WEATHER FORECAST OFFICE, TN US",2018,35.1298,-89.8037,-15.6
28,USC00405956,"MEMPHIS WEATHER FORECAST OFFICE, TN US",2019,35.1298,-89.8037,-10.0
109,USC00406012,"MILAN EXPERIMENTAL STATION, TN US",2014,35.9327,-88.7268,-17.2
110,USC00406012,"MILAN EXPERIMENTAL STATION, TN US",2015,35.9327,-88.7268,-16.7
113,USC00406012,"MILAN EXPERIMENTAL STATION, TN US",2018,35.9327,-88.7268,-18.3
114,USC00406012,"MILAN EXPERIMENTAL STATION, TN US",2019,35.9327,-88.7268,-12.8
73,USC00406162,"MONTEAGLE, TN US",2014,35.2243,-85.8414,-20.0
74,USC00406162,"MONTEAGLE, TN US",2015,35.2243,-85.8414,-18.3
75,USC00406162,"MONTEAGLE, TN US",2016,35.2243,-85.8414,-13.9
76,USC00406162,"MONTEAGLE, TN US",2017,35.2243,-85.8414,-13.9
77,USC00406162,"MONTEAGLE, TN US",2018,35.2243,-85.8414,-18.9
78,USC00406162,"MONTEAGLE, TN US",2019,35.2243,-85.8414,-11.1
75,USC00406170,"MONTEREY, TN US",2014,36.1482,-85.2649,-21.1
76,USC00406170,"MONTEREY, TN US",2015,36.1482,-85.2649,-19.4
79,USC00406170,"MONTEREY, TN US",2018,36.1482,-85.2649,-20.0
8,USC00406180,"MONTGOMERY BELL SP, TN US",2015,36.10139,-87.28472,-17.8
9,USC00406180,"MONTGOMERY BELL SP, TN US",2016,36.10139,-87.28472,-14.4
10,USC00406180,"MONTGOMERY BELL SP, TN US",2017,36.10139,-87.28472,-16.1
11,USC00406180,"MONTGOMERY BELL SP, TN US",2018,36.10139,-87.28472,-18.3
33,USC00406271,"MORRISTOWN RADIO WCRK, TN US",2016,36.2067,-83.3325,-13.3
19,USC00406272,"MORRISTOWN WEATHER FORECAST OFFICE, TN US",2014,36.1682,-83.4027,-18.9
20,USC00406272,"MORRISTOWN WEATHER FORECAST OFFICE, TN US",2015,36.1682,-83.4027,-17.8
21,USC00406272,"MORRISTOWN WEATHER FORECAST OFFICE, TN US",2016,36.1682,-83.4027,-12.2
22,USC00406272,"MORRISTOWN WEATHER FORECAST OFFICE, TN US",2017,36.1682,-83.4027,-12.8
23,USC00406272,"MORRISTOWN WEATHER FORECAST OFFICE, TN US",2018,36.1682,-83.4027,-15.0
24,USC00406272,"MORRISTOWN WEATHER FORECAST OFFICE, TN US",2019,36.1682,-83.4027,-11.7
111,USC00405882,"MC MINNVILLE, TN US",2014,35.6723,-85.781,-18.9
112,USC00405882,"MC MINNVILLE, TN US",2015,35.6723,-85.781,-17.8
113,USC00405882,"MC MINNVILLE, TN US",2016,35.6723,-85.781,-12.8
114,USC00405882,"MC MINNVILLE, TN US",2017,35.6723,-85.781,-15.0
115,USC00405882,"MC MINNVILLE, TN US",2018,35.6723,-85.781,-17.2
116,USC00405882,"MC MINNVILLE, TN US",2019,35.6723,-85.781,-8.9
10,USC00406308,"MOUSETAIL LANDING STATE PARK, TN US",2015,35.65583,-88.00639,-16.1
11,USC00406308,"MOUSETAIL LANDING STATE PARK, TN US",2016,35.65583,-88.00639,-11.1
12,USC00406308,"MOUSETAIL LANDING STATE PARK, TN US",2017,35.65583,-88.00639,-15.6
13,USC00406308,"MOUSETAIL LANDING STATE PARK, TN US",2018,35.65583,-88.00639,-16.1
14,USC00406308,"MOUSETAIL LANDING STATE PARK, TN US",2019,35.65583,-88.00639,-10.6
47,USC00406292,"MOUNTAIN CITY 2, TN US",2014,36.474000000000004,-81.8033,-21.7
48,USC00406292,"MOUNTAIN CITY 2, TN US",2015,36.474000000000004,-81.8033,-18.9
49,USC00406292,"MOUNTAIN CITY 2, TN US",2016,36.474000000000004,-81.8033,-16.1
50,USC00406292,"MOUNTAIN CITY 2, TN US",2017,36.474000000000004,-81.8033,-16.7
51,USC00406292,"MOUNTAIN CITY 2, TN US",2018,36.474000000000004,-81.8033,-20.6
26,USC00406328,"MOUNT LECONTE, TN US",2014,35.655,-83.4411,-27.2
27,USC00406328,"MOUNT LECONTE, TN US",2015,35.655,-83.4411,-30.6
29,USC00406328,"MOUNT LECONTE, TN US",2017,35.655,-83.4411,-21.7
30,USC00406328,"MOUNT LECONTE, TN US",2018,35.655,-83.4411,-22.2
31,USC00406328,"MOUNT LECONTE, TN US",2019,35.655,-83.4411,-20.6
117,USC00406371,"MURFREESBORO 5 N, TN US",2014,35.9204,-86.3727,-18.9
119,USC00406371,"MURFREESBORO 5 N, TN US",2016,35.9204,-86.3727,-14.4
120,USC00406371,"MURFREESBORO 5 N, TN US",2017,35.9204,-86.3727,-16.7
121,USC00406371,"MURFREESBORO 5 N, TN US",2018,35.9204,-86.3727,-17.8
122,USC00406371,"MURFREESBORO 5 N, TN US",2019,35.9204,-86.3727,-10.6
13,USC00406403,"NASHVILLE BERRY FIELD, TN US",2014,36.1135,-86.6781,-16.7
14,USC00406403,"NASHVILLE BERRY FIELD, TN US",2015,36.1135,-86.6781,-15.6
15,USC00406403,"NASHVILLE BERRY FIELD, TN US",2016,36.1135,-86.6781,-10.6
16,USC00406403,"NASHVILLE BERRY FIELD, TN US",2017,36.1135,-86.6781,-13.3
17,USC00406403,"NASHVILLE BERRY FIELD, TN US",2018,36.1135,-86.6781,-15.0
18,USC00406403,"NASHVILLE BERRY FIELD, TN US",2019,36.1135,-86.6781,-8.9
35,USC00406435,"NEAPOLIS EXPERIMENTAL STATION, TN US",2014,35.7197,-86.9654,-21.7
36,USC00406435,"NEAPOLIS EXPERIMENTAL STATION, TN US",2016,35.7197,-86.9654,-17.8
38,USC00406435,"NEAPOLIS EXPERIMENTAL STATION, TN US",2018,35.7197,-86.9654,-16.1
60,USC00406493,"NEWCOMB, TN US",2014,36.5516,-84.1728,-20.0
61,USC00406493,"NEWCOMB, TN US",2015,36.5516,-84.1728,-22.2
62,USC00406493,"NEWCOMB, TN US",2016,36.5516,-84.1728,-16.1
63,USC00406493,"NEWCOMB, TN US",2017,36.5516,-84.1728,-12.8
64,USC00406493,"NEWCOMB, TN US",2018,36.5516,-84.1728,-18.3
65,USC00406493,"NEWCOMB, TN US",2019,36.5516,-84.1728,-12.2
19,USC00406500,"NEWFOUND GAP, TN US",2014,35.6108,-83.4289,-25.6
20,USC00406500,"NEWFOUND GAP, TN US",2015,35.6108,-83.4289,-25.6
21,USC00406500,"NEWFOUND GAP, TN US",2016,35.6108,-83.4289,-18.3
23,USC00406500,"NEWFOUND GAP, TN US",2018,35.6108,-83.4289,-19.4
24,USC00406500,"NEWFOUND GAP, TN US",2019,35.6108,-83.4289,-17.8
117,USC00406534,"NEWPORT 1 NW, TN US",2014,35.9833,-83.2008,-19.4
118,USC00406534,"NEWPORT 1 NW, TN US",2015,35.9833,-83.2008,-18.9
119,USC00406534,"NEWPORT 1 NW, TN US",2016,35.9833,-83.2008,-12.2
120,USC00406534,"NEWPORT 1 NW, TN US",2017,35.9833,-83.2008,-16.1
121,USC00406534,"NEWPORT 1 NW, TN US",2018,35.9833,-83.2008,-15.6
122,USC00406534,"NEWPORT 1 NW, TN US",2019,35.9833,-83.2008,-10.0
64,USC00406619,"NORRIS, TN US",2014,36.213,-84.0602,-18.9
67,USC00406619,"NORRIS, TN US",2017,36.213,-84.0602,-13.3
68,USC00406619,"NORRIS, TN US",2018,36.213,-84.0602,-16.1
69,USC00406619,"NORRIS, TN US",2019,36.213,-84.0602,-11.7
23,USC00406806,"OLD HICKORY WEATHER FORECAST OFFICE, TN US",2014,36.247,-86.5631,-18.3
24,USC00406806,"OLD HICKORY WEATHER FORECAST OFFICE, TN US",2015,36.247,-86.5631,-16.1
25,USC00406806,"OLD HICKORY WEATHER FORECAST OFFICE, TN US",2016,36.247,-86.5631,-12.2
26,USC00406806,"OLD HICKORY WEATHER FORECAST OFFICE, TN US",2017,36.247,-86.5631,-12.8
27,USC00406806,"OLD HICKORY WEATHER FORECAST OFFICE, TN US",2018,36.247,-86.5631,-16.1
28,USC00406806,"OLD HICKORY WEATHER FORECAST OFFICE, TN US",2019,36.247,-86.5631,-10.0
52,USC00406803,"OLD HICKORY DAM, TN US",2014,36.29528,-86.65694,-18.3
53,USC00406803,"OLD HICKORY DAM, TN US",2017,36.29528,-86.65694,-13.9
54,USC00406803,"OLD HICKORY DAM, TN US",2018,36.29528,-86.65694,-15.6
55,USC00406803,"OLD HICKORY DAM, TN US",2019,36.29528,-86.65694,-10.0
55,USC00406829,"ONEIDA, TN US",2014,36.5027,-84.5308,-21.7
56,USC00406829,"ONEIDA, TN US",2015,36.5027,-84.5308,-23.9
57,USC00406829,"ONEIDA, TN US",2016,36.5027,-84.5308,-17.2
58,USC00406829,"ONEIDA, TN US",2017,36.5027,-84.5308,-16.7
59,USC00406829,"ONEIDA, TN US",2018,36.5027,-84.5308,-17.8
60,USC00406829,"ONEIDA, TN US",2019,36.5027,-84.5308,-12.8
26,USC00407015,"PARSONS WATER PLANT, TN US",2016,35.6082,-88.12,-10.6
27,USC00407015,"PARSONS WATER PLANT, TN US",2017,35.6082,-88.12,-15.0
28,USC00407015,"PARSONS WATER PLANT, TN US",2018,35.6082,-88.12,-15.0
29,USC00407015,"PARSONS WATER PLANT, TN US",2019,35.6082,-88.12,-10.0
47,USC00407184,"PIKEVILLE, TN US",2014,35.5982,-85.1939,-20.0
48,USC00407184,"PIKEVILLE, TN US",2015,35.5982,-85.1939,-18.3
49,USC00407184,"PIKEVILLE, TN US",2016,35.5982,-85.1939,-12.2
50,USC00407184,"PIKEVILLE, TN US",2017,35.5982,-85.1939,-13.9
51,USC00407184,"PIKEVILLE, TN US",2018,35.5982,-85.1939,-15.0
52,USC00407184,"PIKEVILLE, TN US",2019,35.5982,-85.1939,-10.0
58,USC00407359,"PORTLAND SEWAGE PLANT, TN US",2018,36.5877,-86.5258,-17.2
57,USC00407459,"PULASKI WATER PLANT, TN US",2015,35.18417,-87.04222,-16.1
58,USC00407459,"PULASKI WATER PLANT, TN US",2016,35.18417,-87.04222,-11.1
59,USC00407459,"PULASKI WATER PLANT, TN US",2017,35.18417,-87.04222,-14.4
60,USC00407459,"PULASKI WATER PLANT, TN US",2018,35.18417,-87.04222,-22.2
61,USC00407459,"PULASKI WATER PLANT, TN US",2019,35.18417,-87.04222,-11.1
4,USC00407770,"ROAN MOUNTAIN 3 SW, TN US",2014,36.1637,-82.0952,-22.2
7,USC00407770,"ROAN MOUNTAIN 3 SW, TN US",2017,36.1637,-82.0952,-17.8
8,USC00407770,"ROAN MOUNTAIN 3 SW, TN US",2018,36.1637,-82.0952,-19.4
9,USC00407770,"ROAN MOUNTAIN 3 SW, TN US",2019,36.1637,-82.0952,-16.7
41,USC00407710,"RIPLEY, TN US",2014,35.7178,-89.4986,-16.7
42,USC00407710,"RIPLEY, TN US",2015,35.7178,-89.4986,-15.6
7,USC00407808,"ROCK ISLAND STATE PARK, TN US",2014,35.80917,-85.64166999999999,-18.3
10,USC00407808,"ROCK ISLAND STATE PARK, TN US",2017,35.80917,-85.64166999999999,-15.0
120,USC00407884,"ROGERSVILLE 1 NE, TN US",2014,36.4161,-82.9838,-20.6
121,USC00407884,"ROGERSVILLE 1 NE, TN US",2015,36.4161,-82.9838,-20.6
